T(h:m:s),FT(h:m:s),T(Sec),T(ms),UF(Hz),Sats,Date,Time,Lat,Lon,Alt(Ft),Alt(M),GndSpd(M/S),Head(Deg),PDOP,intT(C),intT(F),extT(C),extT(F),msTemp(C),msTemp(F),msPress(PSI),msPress(ATM),msAlt(ft),msAlt(M),VertVel(Ft/S),VertVel(M/S),mag x,mag y,mag z,accel x,accel y,accel z,gyro x,gyro y,gyro z,orien yaw,orien pitch,orien roll,xbee message
No Data
0:11:23,NA:NA:NA,683.4,683391,1.0,9,10/14/2023,10:32:25,31.891903,-102.328857,3047.12,928.76,0.432,29.87,200,20.62,69.12,14.81,58.66,19.05,66.29,13.41,0.91,2536.14,773.02,-0.59,-0.18,-2.75,-30.06,32.19,-2.67,8.81,-3.03,0.14,-0.06,-0.22,169.94,-108.31,-17.12,
0:11:24,NA:NA:NA,684.4,684391,1.0,9,10/14/2023,10:32:26,31.891897,-102.328850,3038.79,926.22,0.591,29.87,200,20.62,69.12,14.68,58.42,19.06,66.31,13.41,0.91,2536.43,773.11,0.29,0.09,-0.19,-30.38,33.06,-3.44,8.70,-3.32,0.16,-0.23,-0.04,174.12,-109.19,-17.94,
0:11:25,NA:NA:NA,685.4,685391,1.0,8,10/14/2023,10:32:27,31.891891,-102.328842,3028.28,923.02,0.208,29.87,208,20.69,69.24,14.85,58.74,19.06,66.31,13.41,0.91,2537.32,773.37,0.88,0.27,7.06,-20.19,39.00,-3.31,7.32,-5.52,-0.39,-0.14,0.54,200.69,-120.06,-19.12,
0:11:26,NA:NA:NA,686.4,686391,1.0,7,10/14/2023,10:32:28,31.891884,-102.328842,3018.67,920.09,1.341,29.87,274,20.67,69.20,15.18,59.33,19.07,66.33,13.41,0.91,2536.14,773.02,-1.18,-0.36,-1.69,-27.06,35.75,-2.63,8.54,-3.85,-0.11,0.35,-0.22,171.94,-120.19,-19.00,
0:11:27,NA:NA:NA,687.4,687391,1.0,8,10/14/2023,10:32:29,31.891876,-102.328842,3013.67,918.57,0.154,29.87,208,20.64,69.16,15.36,59.65,19.08,66.34,13.41,0.91,2537.61,773.46,1.47,0.45,-2.19,-30.06,34.75,-3.69,8.17,-5.33,-0.08,0.02,0.17,162.50,-121.75,-21.88,
0:11:28,NA:NA:NA,688.4,688391,1.0,8,10/14/2023,10:32:30,31.891867,-102.328842,3009.75,917.37,0.095,29.87,208,20.69,69.24,15.60,60.09,19.09,66.36,13.41,0.91,2537.61,773.46,0.00,0.00,-5.06,-28.56,34.75,-3.20,7.48,-5.40,-0.05,0.11,0.03,162.38,-123.44,-19.62,
0:11:29,NA:NA:NA,689.4,689391,1.0,8,10/14/2023,10:32:31,31.891859,-102.328835,3002.08,915.03,0.376,29.87,208,20.69,69.24,15.71,60.28,19.09,66.36,13.41,0.91,2537.02,773.28,-0.59,-0.18,-11.75,-26.88,30.25,-1.92,9.26,-4.38,-0.21,0.41,-0.03,138.31,-117.50,-9.06,
0:11:30,NA:NA:NA,690.4,690391,1.0,8,10/14/2023,10:32:32,31.891844,-102.328835,2988.21,910.80,0.409,29.87,208,20.69,69.24,15.63,60.13,19.10,66.38,13.41,0.91,2538.20,773.64,1.18,0.36,-12.19,-26.88,36.38,-2.32,7.18,-5.61,0.08,-0.16,-0.07,147.62,-128.88,-14.88,
0:11:31,NA:NA:NA,691.4,691391,1.0,8,10/14/2023,10:32:33,31.891832,-102.328827,2976.10,907.11,0.342,29.87,208,20.71,69.28,15.71,60.28,19.11,66.40,13.41,0.91,2537.61,773.46,-0.59,-0.18,-6.69,-30.56,37.38,-3.11,7.31,-5.09,0.11,-0.23,0.13,163.12,-126.31,-19.31,
0:11:32,NA:NA:NA,692.4,692391,1.0,8,10/14/2023,10:32:34,31.891829,-102.328819,2969.38,905.07,0.246,29.87,208,20.73,69.32,15.78,60.40,19.12,66.42,13.41,0.91,2537.32,773.37,-0.29,-0.09,-6.25,-28.06,37.50,-3.57,8.17,-5.21,0.12,-0.11,0.07,160.81,-124.94,-17.31,
0:11:33,NA:NA:NA,693.4,693391,1.0,8,10/14/2023,10:32:35,31.891821,-102.328812,2961.85,902.77,0.448,29.87,208,20.82,69.47,15.78,60.40,19.12,66.42,13.41,0.91,2537.02,773.28,-0.30,-0.09,-3.00,-19.88,38.25,-3.39,6.55,-6.03,0.60,-0.55,-0.29,178.81,-133.81,-21.31,
0:11:34,NA:NA:NA,694.4,694391,1.0,9,10/14/2023,10:32:36,31.891811,-102.328804,2950.14,899.20,0.562,29.87,200,20.71,69.28,15.60,60.09,19.13,66.43,13.41,0.91,2536.73,773.20,-0.29,-0.09,-2.06,-19.56,36.88,-2.65,8.15,-5.94,-0.27,0.50,0.30,175.44,-126.94,-15.38,
0:11:35,NA:NA:NA,695.4,695391,1.0,9,10/14/2023,10:32:37,31.891802,-102.328804,2946.75,898.17,0.515,29.87,200,20.80,69.44,15.36,59.65,19.14,66.45,13.41,0.91,2536.43,773.11,-0.30,-0.09,-6.69,-26.38,33.00,-2.50,7.79,-5.29,-0.06,0.08,-0.08,159.94,-123.00,-14.00,
0:11:36,NA:NA:NA,696.4,696391,1.0,9,10/14/2023,10:32:38,31.891794,-102.328796,2943.18,897.08,0.451,29.87,201,20.80,69.44,15.30,59.53,19.15,66.47,13.41,0.91,2538.20,773.64,1.77,0.54,-4.50,-9.25,43.19,-3.51,4.12,-7.92,1.09,0.16,-0.18,292.44,-154.81,-19.00,
0:11:37,NA:NA:NA,697.4,697391,1.0,9,10/14/2023,10:32:39,31.891787,-102.328789,2938.83,895.76,0.181,29.87,201,20.82,69.47,15.43,59.77,19.16,66.49,13.41,0.91,2537.02,773.28,-1.18,-0.36,-2.25,-14.56,42.25,-3.45,6.84,-6.84,-1.64,-0.66,0.97,298.88,-139.25,-20.94,
0:11:38,NA:NA:NA,698.4,698391,1.0,9,10/14/2023,10:32:40,31.891779,-102.328781,2932.33,893.78,0.580,29.87,201,20.80,69.44,15.69,60.24,19.16,66.49,13.41,0.91,2537.91,773.55,0.88,0.27,-3.06,-21.88,39.06,-2.60,7.06,-5.42,0.08,-0.01,0.11,172.50,-130.12,-15.06,
0:11:39,NA:NA:NA,699.4,699391,1.0,9,10/14/2023,10:32:41,31.891773,-102.328773,2928.90,892.73,0.184,29.87,201,20.82,69.47,15.89,60.60,19.17,66.51,13.41,0.91,2537.61,773.46,-0.30,-0.09,-1.56,-23.69,38.38,-2.95,7.50,-5.36,-0.09,0.02,0.06,169.00,-127.25,-15.25,
0:11:40,NA:NA:NA,700.4,700391,1.0,9,10/14/2023,10:32:42,31.891766,-102.328773,2923.23,891.00,0.126,29.87,201,20.82,69.47,16.11,61.00,19.18,66.52,13.41,0.91,2537.02,773.28,-0.59,-0.18,-5.69,-27.06,34.88,-2.66,7.67,-5.24,0.04,-0.08,0.07,159.81,-125.62,-14.94,
0:11:41,NA:NA:NA,701.4,701391,1.0,9,10/14/2023,10:32:43,31.891760,-102.328766,2916.29,888.88,0.634,29.87,201,20.82,69.47,16.42,61.55,19.18,66.52,13.41,0.91,2537.61,773.46,0.59,0.18,-6.50,-26.38,35.00,-2.45,7.77,-5.45,-0.01,0.04,-0.00,160.12,-125.25,-14.62,
0:11:42,NA:NA:NA,702.4,702391,1.0,9,10/14/2023,10:32:44,31.891756,-102.328758,2913.66,888.08,0.349,29.87,201,20.86,69.55,16.53,61.75,19.19,66.54,13.41,0.91,2537.91,773.55,0.30,0.09,-6.06,-25.19,34.69,-2.41,7.67,-5.40,-0.06,-0.05,0.06,161.75,-125.50,-14.25,
0:11:43,NA:NA:NA,703.4,703391,1.0,9,10/14/2023,10:32:45,31.891750,-102.328758,2912.28,887.66,0.942,29.87,201,20.86,69.55,16.77,62.18,19.20,66.56,13.41,0.91,2537.61,773.46,-0.30,-0.09,-5.69,-25.19,36.19,-2.45,7.61,-5.80,-0.03,-0.08,0.07,162.94,-125.75,-13.75,
0:11:44,NA:NA:NA,704.4,704391,1.0,9,10/14/2023,10:32:46,31.891748,-102.328751,2911.51,887.43,0.160,29.87,201,20.86,69.55,16.88,62.38,19.21,66.58,13.41,0.91,2537.32,773.37,-0.29,-0.09,-5.00,-24.88,35.38,-2.31,7.71,-5.63,-0.02,-0.02,-0.01,163.56,-125.38,-13.62,
0:11:45,NA:NA:NA,705.4,705391,1.0,9,10/14/2023,10:32:47,31.891748,-102.328751,2912.78,887.81,0.354,29.87,201,20.89,69.59,16.97,62.54,19.21,66.58,13.41,0.91,2537.32,773.37,0.00,0.00,-3.88,-25.19,35.75,-2.49,7.75,-5.60,-0.03,-0.01,0.02,164.50,-125.44,-14.00,
0:11:46,NA:NA:NA,706.4,706391,1.0,9,10/14/2023,10:32:48,31.891743,-102.328751,2908.57,886.53,0.836,29.87,201,20.91,69.63,17.08,62.74,19.23,66.61,13.41,0.91,2537.61,773.46,0.29,0.09,-5.00,-23.69,36.88,-2.13,7.73,-5.69,0.02,-0.34,0.22,165.50,-125.88,-12.88,
0:11:47,NA:NA:NA,707.4,707391,1.0,8,10/14/2023,10:32:49,31.891737,-102.328766,2903.40,884.96,0.580,29.87,244,20.93,69.67,16.92,62.46,19.23,66.61,13.41,0.91,2536.73,773.20,-0.88,-0.27,-3.88,-23.06,37.00,-1.86,7.77,-5.58,-0.10,0.28,-0.19,169.88,-124.94,-12.56,
0:11:48,NA:NA:NA,708.4,708391,1.0,8,10/14/2023,10:32:50,31.891731,-102.328773,2900.86,884.18,0.392,29.87,244,20.93,69.67,16.94,62.50,19.24,66.63,13.41,0.91,2538.20,773.64,1.47,0.45,-2.75,-22.25,37.38,-2.50,8.28,-4.29,-0.41,0.13,0.06,171.31,-125.81,-12.75,
0:11:49,NA:NA:NA,709.4,709391,1.0,8,10/14/2023,10:32:51,31.891726,-102.328766,2900.58,884.10,0.784,29.87,244,20.95,69.71,16.90,62.42,19.25,66.65,13.41,0.91,2537.61,773.46,-0.59,-0.18,-4.25,-24.88,36.25,-2.53,7.74,-4.84,0.00,0.02,0.04,166.00,-124.50,-13.69,
0:11:50,NA:NA:NA,710.4,710391,1.0,8,10/14/2023,10:32:52,31.891720,-102.328758,2897.19,883.06,0.814,29.87,244,20.95,69.71,17.03,62.66,19.25,66.65,13.41,0.91,2537.91,773.55,0.30,0.09,-7.38,-27.06,33.19,-1.94,7.85,-5.34,0.05,0.04,-0.04,153.56,-123.44,-12.69,
0:11:51,NA:NA:NA,711.4,711391,1.0,8,10/14/2023,10:32:53,31.891720,-102.328751,2896.52,882.86,0.978,29.87,244,20.97,69.75,17.16,62.89,19.27,66.69,13.41,0.91,2537.61,773.46,-0.30,-0.09,-4.06,-24.88,36.75,-1.97,7.88,-5.49,0.03,-0.17,0.15,162.56,-124.31,-11.06,
0:11:52,NA:NA:NA,712.4,712391,1.0,8,10/14/2023,10:32:54,31.891720,-102.328751,2897.49,883.15,0.110,29.87,244,20.99,69.79,17.21,62.97,19.27,66.69,13.41,0.91,2537.91,773.55,0.30,0.09,-3.75,-23.56,36.50,-1.84,7.99,-5.47,-0.03,0.05,-0.03,164.44,-124.44,-10.81,
0:11:53,NA:NA:NA,713.4,713391,1.0,8,10/14/2023,10:32:55,31.891716,-102.328758,2895.48,882.54,1.377,29.87,244,20.99,69.79,17.36,63.25,19.28,66.70,13.41,0.91,2537.61,773.46,-0.30,-0.09,-4.06,-23.25,36.00,-1.88,7.74,-5.54,-0.10,0.09,-0.16,162.31,-124.81,-11.12,
0:11:54,NA:NA:NA,714.4,714391,1.0,9,10/14/2023,10:32:56,31.891710,-102.328773,2894.02,882.10,0.319,29.87,201,21.02,69.83,17.25,63.05,19.29,66.72,13.41,0.91,2537.32,773.37,-0.29,-0.09,-4.00,-33.88,30.88,-3.75,8.24,-3.84,-0.21,-0.31,0.30,159.56,-116.44,-17.88,
0:11:55,NA:NA:NA,715.4,715391,1.0,9,10/14/2023,10:32:57,31.891706,-102.328773,2900.82,884.17,0.365,29.87,201,20.99,69.79,17.21,62.97,19.30,66.74,13.41,0.91,2537.91,773.55,0.59,0.18,-3.00,-23.00,37.25,-2.10,7.83,-5.49,-0.12,0.38,-0.18,165.62,-125.81,-13.12,
0:11:56,NA:NA:NA,716.4,716391,1.0,9,10/14/2023,10:32:58,31.891705,-102.328781,2908.63,886.55,0.325,29.87,201,21.04,69.87,17.10,62.78,19.30,66.74,13.41,0.91,2537.32,773.37,-0.59,-0.18,-6.69,-27.69,35.19,-2.35,8.16,-5.08,-0.03,-0.41,0.37,153.12,-123.31,-13.06,
0:11:57,NA:NA:NA,717.4,717391,1.0,9,10/14/2023,10:32:59,31.891699,-102.328781,2908.08,886.38,0.504,29.87,201,21.06,69.91,17.08,62.74,19.31,66.76,13.41,0.91,2537.91,773.55,0.59,0.18,-2.75,-23.06,36.06,-1.49,7.70,-5.74,0.10,-0.19,0.16,167.56,-125.00,-11.19,
0:11:58,NA:NA:NA,718.4,718391,1.0,9,10/14/2023,10:33:0,31.891699,-102.328781,2912.81,887.83,0.497,29.87,201,21.04,69.87,17.27,63.09,19.32,66.78,13.41,0.91,2537.61,773.46,-0.30,-0.09,-4.25,-24.19,36.38,-1.38,7.78,-5.94,-0.05,0.15,-0.20,164.56,-124.19,-11.12,
0:11:59,NA:NA:NA,719.4,719391,1.0,9,10/14/2023,10:33:1,31.891699,-102.328781,2912.61,887.76,0.465,29.87,201,21.08,69.95,17.40,63.33,19.33,66.79,13.41,0.91,2537.32,773.37,-0.29,-0.09,-3.56,-25.25,34.25,-1.77,8.22,-5.60,-0.28,-0.07,0.24,164.25,-122.81,-11.25,
0:12:00,NA:NA:NA,720.4,720391,1.0,9,10/14/2023,10:33:2,31.891699,-102.328789,2911.75,887.50,0.390,29.87,201,21.08,69.95,17.29,63.13,19.34,66.81,13.41,0.91,2538.20,773.64,0.88,0.27,-2.75,-22.69,37.38,-1.27,7.61,-5.93,0.10,-0.11,0.25,166.94,-126.06,-10.56,
0:12:01,NA:NA:NA,721.4,721391,1.0,9,10/14/2023,10:33:3,31.891697,-102.328789,2915.38,888.61,1.199,29.87,201,21.10,69.99,17.36,63.25,19.35,66.83,13.41,0.91,2538.50,773.73,0.30,0.09,-6.19,-27.06,36.19,-1.82,8.27,-5.10,-0.28,0.92,-0.82,156.44,-124.12,-15.38,
0:12:02,NA:NA:NA,722.4,722391,1.0,8,10/14/2023,10:33:4,31.891699,-102.328781,2917.25,889.18,0.090,29.87,244,21.10,69.99,17.32,63.17,19.35,66.83,13.41,0.91,2537.91,773.55,-0.59,-0.18,-19.19,-24.88,31.50,-0.40,8.57,-5.05,-0.03,0.12,0.08,116.56,-121.00,0.38,
0:12:03,NA:NA:NA,723.4,723391,1.0,9,10/14/2023,10:33:5,31.891697,-102.328789,2913.12,887.92,0.196,29.87,201,21.15,70.07,17.21,62.97,19.36,66.85,13.41,0.91,2537.91,773.55,0.00,0.00,-13.69,-27.06,33.00,-0.33,9.51,-4.75,-0.16,-0.20,0.44,137.75,-118.50,-4.69,
0:12:04,NA:NA:NA,724.4,724391,1.0,9,10/14/2023,10:33:6,31.891697,-102.328789,2915.98,888.79,0.346,29.87,201,21.17,70.11,17.32,63.17,19.37,66.87,13.41,0.91,2537.61,773.46,-0.30,-0.09,-6.88,-24.69,40.69,-2.52,7.37,-5.39,-0.01,-0.15,-0.01,169.12,-129.44,-12.38,
0:12:05,NA:NA:NA,725.4,725391,1.0,9,10/14/2023,10:33:7,31.891699,-102.328789,2915.56,888.66,0.539,29.87,201,21.17,70.11,17.40,63.33,19.38,66.88,13.41,0.91,2538.50,773.73,0.88,0.27,-6.69,-24.06,39.25,-1.51,7.56,-5.62,0.23,-0.12,0.02,164.56,-125.19,-10.88,
0:12:06,NA:NA:NA,726.4,726391,1.0,9,10/14/2023,10:33:8,31.891699,-102.328789,2912.72,887.80,0.478,29.87,201,21.19,70.15,17.51,63.52,19.39,66.90,13.41,0.91,2537.91,773.55,-0.59,-0.18,-1.00,-23.69,35.38,-2.26,7.58,-6.03,0.20,0.31,-0.18,180.38,-123.44,-14.94,
0:12:07,NA:NA:NA,727.4,727391,1.0,9,10/14/2023,10:33:9,31.891701,-102.328789,2910.78,887.21,0.482,29.87,201,21.19,70.15,17.49,63.49,19.39,66.90,13.41,0.91,2537.61,773.46,-0.30,-0.09,-1.69,-20.00,38.06,-2.23,7.05,-6.17,0.08,0.13,-0.10,175.19,-128.88,-14.19,
0:12:08,NA:NA:NA,728.4,728391,1.0,9,10/14/2023,10:33:10,31.891701,-102.328789,2911.10,887.30,0.490,29.87,201,21.19,70.15,17.49,63.49,19.40,66.92,13.41,0.91,2538.20,773.64,0.59,0.18,-2.38,-20.88,37.25,-2.27,7.58,-5.91,0.03,-0.16,0.06,175.50,-128.12,-13.38,
0:12:09,NA:NA:NA,729.4,729391,1.0,9,10/14/2023,10:33:11,31.891697,-102.328796,2912.84,887.83,0.381,29.87,201,21.19,70.15,17.58,63.64,19.41,66.94,13.41,0.91,2537.91,773.55,-0.29,-0.09,0.19,-20.50,38.06,-2.61,7.37,-5.40,0.47,0.89,0.00,176.44,-127.88,-13.50,
0:12:10,NA:NA:NA,730.4,730391,1.0,9,10/14/2023,10:33:12,31.891693,-102.328796,2912.72,887.80,0.322,29.87,201,21.21,70.19,17.58,63.64,19.42,66.96,13.41,0.91,2538.50,773.73,0.59,0.18,1.38,-18.38,38.38,-1.61,8.30,-5.86,0.06,-0.15,-0.20,183.75,-129.62,-9.94,
0:12:11,NA:NA:NA,731.4,731391,1.0,9,10/14/2023,10:33:13,31.891693,-102.328796,2909.27,886.75,1.344,29.87,201,21.24,70.22,17.49,63.49,19.42,66.96,13.41,0.91,2537.91,773.55,-0.59,-0.18,-5.75,-19.06,38.00,-1.81,7.50,-5.95,-0.11,-0.05,0.04,170.00,-130.62,-10.19,
0:12:12,NA:NA:NA,732.4,732391,1.0,9,10/14/2023,10:33:14,31.891693,-102.328804,2907.40,886.17,0.380,29.87,201,21.28,70.30,17.49,63.49,19.44,66.99,13.41,0.91,2537.61,773.46,-0.30,-0.09,-3.19,-20.06,38.06,-1.84,7.50,-6.37,-0.08,0.18,-0.19,169.50,-128.19,-7.81,
0:12:13,NA:NA:NA,733.4,733391,1.0,8,10/14/2023,10:33:15,31.891695,-102.328804,2905.34,885.55,1.154,29.87,244,21.24,70.22,17.45,63.41,19.45,67.01,13.41,0.91,2537.32,773.37,-0.29,-0.09,-6.50,-26.25,35.19,-1.78,7.90,-5.44,0.20,-0.13,0.16,156.31,-125.38,-11.25,
0:12:14,NA:NA:NA,734.4,734391,1.0,9,10/14/2023,10:33:16,31.891695,-102.328804,2904.67,885.34,1.851,56.75,201,21.26,70.26,17.56,63.60,19.46,67.03,13.41,0.91,2537.61,773.46,0.29,0.09,-3.88,-20.38,38.19,-1.57,7.65,-6.14,-0.04,0.06,0.04,166.81,-127.69,-8.44,
0:12:15,NA:NA:NA,735.4,735391,1.0,8,10/14/2023,10:33:17,31.891699,-102.328796,2910.81,887.21,1.372,56.75,219,21.28,70.30,17.69,63.84,19.46,67.03,13.41,0.91,2537.91,773.55,0.30,0.09,5.00,-14.38,43.00,-2.24,6.75,-7.38,0.12,-0.02,0.15,191.62,-131.00,-15.25,
0:12:16,NA:NA:NA,736.4,736391,1.0,8,10/14/2023,10:33:18,31.891699,-102.328796,2904.97,885.44,0.786,56.75,219,21.28,70.30,17.73,63.92,19.47,67.05,13.41,0.91,2537.91,773.55,0.00,0.00,2.50,-13.69,42.25,-3.86,7.24,-6.65,-0.15,0.11,-0.29,192.06,-131.62,-14.38,
0:12:17,NA:NA:NA,737.4,737391,1.0,8,10/14/2023,10:33:19,31.891699,-102.328789,2904.20,885.20,0.557,56.75,219,21.28,70.30,17.82,64.08,19.48,67.06,13.41,0.91,2539.09,773.91,1.18,0.36,-2.69,-14.88,42.50,-2.73,6.99,-5.75,0.75,-0.07,0.32,181.81,-133.19,-11.69,
0:12:18,NA:NA:NA,738.4,738391,1.0,8,10/14/2023,10:33:20,31.891691,-102.328789,2902.26,884.61,0.344,56.75,219,21.32,70.38,17.78,64.00,19.49,67.08,13.41,0.91,2537.61,773.46,-1.47,-0.45,2.56,-13.06,42.56,-2.24,6.97,-6.54,-0.00,0.06,-0.03,192.56,-132.56,-13.38,
0:12:19,NA:NA:NA,739.4,739391,1.0,9,10/14/2023,10:33:21,31.891687,-102.328789,2901.67,884.43,1.217,56.75,201,21.35,70.42,17.86,64.16,19.50,67.10,13.41,0.91,2537.32,773.37,-0.29,-0.09,1.19,-14.19,41.75,-2.20,7.20,-6.19,0.00,-0.01,-0.01,191.19,-131.44,-13.00,
0:12:20,NA:NA:NA,740.4,740391,1.0,7,10/14/2023,10:33:22,31.891691,-102.328796,2898.47,883.45,0.740,56.75,263,21.32,70.38,17.91,64.23,19.50,67.10,13.41,0.91,2537.61,773.46,0.29,0.09,1.88,-15.25,41.75,-2.75,7.06,-5.91,-0.35,0.36,-0.39,185.12,-127.62,-15.19,
0:12:21,NA:NA:NA,741.4,741391,1.0,9,10/14/2023,10:33:23,31.891695,-102.328796,2895.42,882.52,0.168,56.75,201,21.37,70.46,17.73,63.92,19.51,67.12,13.41,0.91,2538.20,773.64,0.59,0.18,-2.75,-20.25,40.00,-1.23,7.59,-6.08,0.06,0.23,0.04,172.81,-127.06,-10.69,
0:12:22,NA:NA:NA,742.4,742391,1.0,9,10/14/2023,10:33:24,31.891701,-102.328789,2894.18,882.15,0.101,56.75,201,21.37,70.46,17.71,63.88,19.52,67.14,13.41,0.91,2537.91,773.55,-0.29,-0.09,-2.38,-18.38,38.88,-1.82,6.78,-6.00,0.02,0.15,-0.17,177.81,-129.44,-10.25,
0:12:23,NA:NA:NA,743.4,743391,1.0,9,10/14/2023,10:33:25,31.891703,-102.328781,2888.75,880.49,0.623,56.75,201,21.41,70.54,17.86,64.16,19.53,67.15,13.41,0.91,2538.79,773.82,0.88,0.27,-3.00,-17.69,39.25,-1.70,7.41,-6.08,-0.04,0.00,0.07,175.56,-128.38,-9.25,
0:12:24,NA:NA:NA,744.4,744391,1.0,9,10/14/2023,10:33:26,31.891705,-102.328781,2881.15,878.18,0.713,56.75,201,21.41,70.54,18.11,64.59,19.54,67.17,13.41,0.91,2538.20,773.64,-0.59,-0.18,-4.19,-19.50,39.56,-1.75,7.73,-5.99,-0.05,0.06,-0.03,171.75,-128.06,-9.38,
0:12:25,NA:NA:NA,745.4,745391,1.0,9,10/14/2023,10:33:27,31.891706,-102.328789,2882.70,878.65,1.476,56.75,201,21.39,70.50,18.17,64.71,19.55,67.19,13.41,0.91,2537.61,773.46,-0.59,-0.18,-5.69,-18.75,38.88,-1.77,7.56,-6.07,-0.04,-0.02,0.01,172.06,-128.19,-10.06,
0:12:26,NA:NA:NA,746.4,746391,1.0,9,10/14/2023,10:33:28,31.891703,-102.328796,2883.22,878.81,0.178,56.75,201,21.39,70.50,18.11,64.59,19.56,67.21,13.41,0.91,2537.61,773.46,0.00,0.00,-4.56,-19.06,38.88,-1.61,7.55,-5.83,-0.01,-0.09,0.06,172.19,-127.75,-10.44,
0:12:27,NA:NA:NA,747.4,747391,1.0,9,10/14/2023,10:33:29,31.891701,-102.328796,2881.60,878.31,0.465,56.75,201,21.43,70.58,18.04,64.47,19.56,67.21,13.41,0.91,2537.61,773.46,0.00,0.00,-4.06,-19.50,38.88,-1.67,7.60,-5.86,0.06,0.01,0.02,173.00,-127.88,-9.31,
0:12:28,NA:NA:NA,748.4,748391,1.0,9,10/14/2023,10:33:30,31.891703,-102.328789,2882.09,878.46,0.291,56.75,201,21.48,70.66,17.80,64.04,19.57,67.23,13.41,0.91,2537.02,773.28,-0.59,-0.18,-4.56,-19.06,38.50,-1.56,7.60,-5.87,0.00,-0.01,0.00,172.94,-127.75,-9.38,
0:12:29,NA:NA:NA,749.4,749391,1.0,9,10/14/2023,10:33:31,31.891703,-102.328789,2877.07,876.93,0.831,56.75,201,21.46,70.62,17.54,63.56,19.58,67.24,13.41,0.91,2538.20,773.64,1.18,0.36,-5.00,-19.88,38.75,-1.60,7.58,-5.77,-0.01,-0.03,0.02,172.69,-127.62,-9.25,
0:12:30,NA:NA:NA,750.4,750391,1.0,9,10/14/2023,10:33:32,31.891703,-102.328789,2869.51,874.63,0.744,56.75,201,21.48,70.66,17.56,63.60,19.59,67.26,13.41,0.91,2538.20,773.64,0.00,0.00,-4.56,-19.06,38.38,-1.70,7.68,-5.67,0.05,-0.02,0.01,172.38,-127.19,-9.44,
0:12:31,NA:NA:NA,751.4,751391,1.0,9,10/14/2023,10:33:33,31.891703,-102.328796,2865.71,873.47,0.614,56.75,201,21.48,70.66,17.60,63.68,19.60,67.28,13.41,0.91,2537.61,773.46,-0.59,-0.18,-4.50,-19.06,38.06,-1.62,7.65,-5.86,-0.01,0.03,0.01,172.44,-127.31,-9.50,
0:12:32,NA:NA:NA,752.4,752391,1.0,9,10/14/2023,10:33:34,31.891699,-102.328796,2861.52,872.19,0.502,56.75,201,21.48,70.66,17.60,63.68,19.61,67.30,13.41,0.91,2537.61,773.46,0.00,0.00,-4.88,-19.50,37.69,-1.50,7.73,-5.94,0.01,-0.01,-0.03,171.25,-127.00,-9.06,
0:12:33,NA:NA:NA,753.4,753391,1.0,9,10/14/2023,10:33:35,31.891701,-102.328804,2865.06,873.27,0.711,56.75,201,21.54,70.78,17.62,63.72,19.62,67.32,13.41,0.91,2537.61,773.46,0.00,0.00,-3.69,-19.88,37.25,-1.57,7.73,-5.86,0.00,0.02,0.03,172.88,-126.81,-9.31,
0:12:34,NA:NA:NA,754.4,754391,1.0,9,10/14/2023,10:33:36,31.891695,-102.328804,2861.91,872.31,0.197,56.75,201,21.52,70.74,17.65,63.76,19.62,67.32,13.41,0.91,2538.50,773.73,0.88,0.27,-4.88,-20.56,37.69,-1.54,7.69,-5.80,0.01,0.01,-0.01,171.44,-126.94,-8.75,
0:12:35,NA:NA:NA,755.4,755391,1.0,9,10/14/2023,10:33:37,31.891693,-102.328804,2860.39,871.85,0.192,56.75,201,21.54,70.78,17.60,63.68,19.63,67.33,13.41,0.91,2538.20,773.64,-0.30,-0.09,-4.06,-19.50,39.25,-1.57,7.72,-5.82,-0.00,-0.01,0.01,172.06,-126.94,-8.81,
0:12:36,NA:NA:NA,756.4,756391,1.0,9,10/14/2023,10:33:38,31.891691,-102.328812,2857.29,870.90,0.851,56.75,201,21.54,70.78,17.43,63.37,19.64,67.35,13.41,0.91,2538.20,773.64,0.00,0.00,-4.06,-19.50,38.50,-1.55,7.71,-5.83,-0.01,-0.00,0.01,172.06,-126.94,-8.81,
0:12:37,NA:NA:NA,757.4,757391,1.0,9,10/14/2023,10:33:39,31.891689,-102.328812,2853.60,869.78,0.231,56.75,201,21.54,70.78,17.45,63.41,19.65,67.37,13.41,0.91,2537.91,773.55,-0.29,-0.09,-3.69,-19.50,39.56,-1.46,7.78,-5.95,0.02,0.01,0.00,171.69,-127.00,-8.56,
0:12:38,NA:NA:NA,758.4,758391,1.0,9,10/14/2023,10:33:40,31.891689,-102.328819,2851.45,869.12,0.702,56.75,201,21.54,70.78,17.38,63.29,19.66,67.39,13.41,0.91,2538.20,773.64,0.29,0.09,2.88,-22.06,39.56,-3.52,7.81,-4.99,0.04,-0.27,-0.35,188.12,-122.38,-19.44,
0:12:39,NA:NA:NA,759.4,759391,1.0,9,10/14/2023,10:33:41,31.891687,-102.328827,2850.73,868.90,0.216,56.75,201,21.65,70.98,17.45,63.41,19.67,67.41,13.41,0.91,2537.61,773.46,-0.59,-0.18,10.88,-21.50,38.69,-4.67,7.76,-3.54,-0.07,-0.05,0.92,206.38,-117.94,-27.69,
